price,amount,side
77.642,2.1937,bid
77.641,79.101467,bid
77.639,1.6453,bid
77.634,2.1937,bid
77.631,1.6453,bid
77.626,2.1937,bid
77.624,82.882828,bid
77.623,45.3573,bid
77.618,2.1937,bid
77.615,1.6453,bid
77.61,2.1937,bid
77.607,1.6453,bid
77.602,2.1937,bid
77.599,1.6453,bid
77.595,8.677001,bid
77.594,2.1937,bid
77.591,45.2623,bid
77.59,351.516734,bid
77.586,2.1937,bid
77.583,1.6453,bid
77.58,2.577984,bid
77.579,1.076475,bid
77.578,2.1937,bid
77.575,1.6453,bid
77.57,2.1937,bid
77.567,1.6453,bid
77.934,141.925008,ask
77.931,3.839,ask
77.923,3.839,ask
77.915,3.839,ask
77.904,3.839,ask
77.896,2.1937,ask
77.894,1.6453,ask
77.892,4.374,ask
77.887,2.1937,ask
77.885,1.6453,ask
77.88,712.005574,ask
77.872,2.1937,ask
77.87,1.6453,ask
77.861,128.744502,ask
77.859,3.839,ask
77.845,3.839,ask
77.841,35.481252,ask
77.837,3.839,ask
77.833,527.573574,ask
77.825,43.617,ask
77.824,3.839,ask
77.811,3.839,ask
77.797,3.839,ask
77.789,3.839,ask
77.786,43.762,ask
77.781,2.1937,ask
77.779,1.6453,ask
77.771,2.1937,ask
77.766,81.110196,ask
77.764,1.6453,ask
77.759,82.641754,ask
77.757,2.1937,ask
77.75,1.6453,ask
77.748,2.1937,ask
77.742,1.6453,ask
77.74,2.1937,ask
77.729,1.6453,ask
77.725,2.1937,ask
77.715,1.6453,ask
77.714,2.1937,ask
77.711,35.481252,ask
77.71,128.745838,ask
77.707,1.6453,ask
77.706,2.1937,ask
77.699,27.234714,ask
77.698,2.1937,ask
77.697,1.6453,ask
77.69,2.1937,ask
77.683,1.6453,ask
77.679,32.189095,ask
77.678,3.839,bid
77.667,3.839,bid
77.663,1.352223,bid
77.658,2.1937,bid
77.655,1.6453,bid
77.654,32.189095,bid
77.65,2.1937,bid
77.647,1.6453,bid
77.646,1.793139,bid
77.642,2.1937,bid
77.639,1.6453,bid
77.634,2.1937,bid
77.631,1.6453,bid
77.628,43.752,bid
77.626,2.1937,bid
77.623,1.6453,bid
77.618,2.1937,bid
77.615,1.6453,bid
77.61,2.1937,bid
77.609,35.481252,bid
77.607,1.6453,bid
77.602,2.1937,bid
77.599,1.6453,bid
77.598,128.745838,bid
77.594,2.1937,bid
77.591,1.6453,bid
77.586,2.1937,bid
77.583,45.2863,bid
77.58,2.577984,bid
77.579,1.076475,bid
77.578,2.1937,bid
77.575,1.6453,bid
77.571,80.940176,bid
77.57,75.389167,bid
77.567,1.6453,bid
77.562,37.674952,bid
77.561,4.375,bid
77.559,1.6453,bid
77.554,2.1937,bid
77.551,1.6453,bid
77.546,11.855787,bid
77.543,1.6453,bid
77.541,374.876989,bid
77.538,2.1937,bid
77.535,1.6453,bid
77.53,2.1937,bid
77.528,8.258586,bid
77.527,1.6453,bid
77.522,2.1937,bid
77.52,56.0,bid
77.721,2.1937,ask
77.714,1.6453,ask
77.713,2.1937,ask
77.706,1.6453,ask
77.705,2.1937,ask
77.698,1.6453,ask
77.697,2.1937,ask
77.69,1.6453,ask
77.689,2.1937,ask
77.682,1.6453,ask
77.681,2.1937,ask
77.674,1.6453,ask
77.673,2.1937,ask
77.666,1.6453,ask
77.659,2.1937,ask
77.658,1.6453,ask
77.655,44.557777,ask
77.653,4.383,ask
77.651,2.1937,ask
77.644,1.6453,ask
77.642,290.479277,ask
77.638,2.1937,ask
77.637,713.668166,ask
77.63,3.839,ask
77.62,1.6453,ask
77.619,2.1937,ask
77.605,530.450802,ask
77.604,2.1937,ask
77.596,3.839,ask
77.588,43.75,ask
77.587,3.839,ask
77.58,43.83,ask
77.579,2.1937,ask
77.578,81.110196,ask
77.573,1.6453,ask
77.568,2.1937,ask
77.559,3.839,ask
77.545,3.839,ask
77.538,78.015016,ask
77.532,3.839,ask
77.53,0.919473,ask
77.528,44.557777,ask
77.524,2.1937,ask
77.518,1.6453,ask
77.516,2.1937,ask
77.51,1.6453,ask
77.507,2.1937,ask
77.491,1.6453,ask
77.48,2.1937,ask
77.478,1.6453,ask
77.472,2.1937,bid
77.471,3.839,bid
77.469,3.839,bid
77.468,3.113173,bid
77.461,1.6453,bid
77.46,2.1937,bid
77.453,1.6453,bid
77.452,2.1937,bid
77.447,1.386257,bid
77.445,1.6453,bid
77.444,2.1937,bid
77.437,1.6453,bid
77.436,2.1937,bid
77.429,1.6453,bid
77.428,2.1937,bid
77.425,48.278933,bid
77.421,1.6453,bid
77.42,2.1937,bid
77.413,1.6453,bid
77.412,2.1937,bid
77.405,1.6453,bid
77.404,2.1937,bid
77.398,51.441981,bid
77.397,1.6453,bid
77.396,2.1937,bid
77.389,1.6453,bid
77.388,2.1937,bid
77.381,1.6453,bid
77.38,46.751477,bid
77.365,1.6453,bid
77.36,43.751,bid
77.357,1.6453,bid
77.353,75.877798,bid
77.35,4.448933,bid
77.349,1.6453,bid
77.347,1.724989,bid
77.341,1.6453,bid
77.336,73.954902,bid
77.333,1.6453,bid
77.325,10.499222,bid
77.314,4.386,bid
77.309,1.6453,bid
77.299,378.19068,bid
77.293,1.6453,bid
77.288,528.805502,bid
77.285,1.6453,bid
77.283,44.557777,bid
77.279,0.1,bid
77.277,1.6453,bid
77.271,703.437557,bid
77.659,2.1937,ask
77.658,715.900116,ask
77.655,142.86646,ask
77.651,2.1937,ask
77.644,1.6453,ask
77.643,129.098262,ask
77.638,2.1937,ask
77.635,4.389,ask
77.631,79.824462,ask
77.63,3.839,ask
77.624,0.007556,ask
77.62,1.6453,ask
77.619,2.1937,ask
77.614,529.24019,ask
77.605,1.6453,ask
77.604,2.1937,ask
77.596,3.839,ask
77.587,3.839,ask
77.579,2.1937,ask
77.573,1.6453,ask
77.568,46.0597,ask
77.562,35.716615,ask
77.559,3.839,ask
77.557,43.886,ask
77.553,76.275328,ask
77.545,3.839,ask
77.541,81.110196,ask
77.535,8.075018,ask
77.532,3.839,ask
77.524,2.1937,ask
77.523,1.6453,ask
77.516,2.1937,ask
77.515,1.6453,ask
77.508,161.367383,ask
77.507,1.6453,ask
77.506,2.1937,ask
77.503,0.66,ask
77.499,1.6453,ask
77.498,2.1937,ask
77.497,35.716615,ask
77.49,2.1937,ask
77.487,1.6453,ask
77.482,2.1937,ask
77.481,0.99,ask
77.478,1.6453,ask
77.472,2.1937,ask
77.467,1.6453,ask
77.465,0.055154,ask
77.457,2.1937,ask
77.455,1.6453,ask
77.452,1.6453,bid
77.45,1.389205,bid
77.444,1.766628,bid
77.439,2.6353,bid
77.435,43.866,bid
77.41,1.6453,bid
77.408,2.0,bid
77.407,2.0,bid
77.406,43.893,bid
77.404,35.716615,bid
77.401,1.6453,bid
77.396,222.943068,bid
77.377,1.6453,bid
77.371,79.216186,bid
77.351,1.6453,bid
77.347,1.724989,bid
77.346,4.389,bid
77.343,1.6453,bid
77.335,1.6453,bid
77.327,1.6453,bid
77.311,83.308843,bid
77.303,345.2898,bid
77.297,529.24019,bid
77.295,1.6453,bid
77.283,35.716615,bid
77.281,706.350611,bid
77.279,1.7453,bid
77.259,129.120414,bid
77.255,1.6453,bid
77.249,79.426756,bid
77.248,714.254816,bid
77.245,8.801851,bid
77.226,657.831482,bid
77.201,0.129532,bid
77.19,142.86646,bid
77.179,4.389,bid
77.176,3.239349,bid
77.175,309.851346,bid
77.17,0.079164,bid
77.127,80.65801,bid
77.121,82.722811,bid
77.12,6.483402,bid
77.115,731.083099,bid
77.08,1.729,bid
77.078,83.954065,bid
77.033,0.009684,bid
77.021,185.091201,bid
77.015,1009.482651,bid
77.0,81.42857,bid
76.95,0.516,bid
77.36,3.839,ask
77.352,8.238,ask
77.344,3.839,ask
77.336,1.6453,ask
77.332,2.1937,ask
77.328,1.6453,ask
77.324,2.1937,ask
77.32,1.6453,ask
77.317,716.730469,ask
77.316,2.1937,ask
77.312,1.6453,ask
77.305,2.1937,ask
77.304,1.6453,ask
77.299,81.110196,ask
77.297,2.1937,ask
77.296,1.6453,ask
77.29,291.747021,ask
77.289,2.1937,ask
77.288,1.6453,ask
77.283,44.940002,ask
77.281,2.1937,ask
77.274,1.6453,ask
77.273,2.1937,ask
77.26,1.6453,ask
77.255,2.1937,ask
77.254,531.074571,ask
77.252,1.6453,ask
77.247,2.1937,ask
77.244,1.6453,ask
77.239,2.1937,ask
77.234,1.6453,ask
77.233,44.028,ask
77.231,2.1937,ask
77.225,1.6453,ask
77.224,43.92,ask
77.217,2.1937,ask
77.213,1.6453,ask
77.209,2.1937,ask
77.205,1.6453,ask
77.195,2.1937,ask
77.194,1.6453,ask
77.187,2.1937,ask
77.186,1.6453,ask
77.179,2.1937,ask
77.172,1.6453,ask
77.171,2.1937,ask
77.158,46.585302,ask
77.155,2.1937,ask
77.153,1.6453,ask
77.151,2.1937,ask
77.146,1.6453,bid
77.143,2.1937,bid
77.142,1.6453,bid
77.136,2.1937,bid
77.133,1.6453,bid
77.127,2.1937,bid
77.124,1.6453,bid
77.12,6.483402,bid
77.113,1.6453,bid
77.112,2.1937,bid
77.098,1.6453,bid
77.097,2.1937,bid
77.09,1.6453,bid
77.089,2.1937,bid
77.082,1.6453,bid
77.081,2.1937,bid
77.08,6.216067,bid
77.079,44.025,bid
77.074,1.6453,bid
77.073,2.1937,bid
77.066,1.6453,bid
77.065,2.1937,bid
77.06,43.911,bid
77.058,1.6453,bid
77.057,2.1937,bid
77.05,1.6453,bid
77.049,2.1937,bid
77.046,44.940002,bid
77.042,1.6453,bid
77.041,2.1937,bid
77.034,1.6453,bid
77.033,0.009684,bid
77.027,31.161113,bid
77.026,1.6453,bid
77.025,4.487067,bid
77.024,74.957649,bid
77.018,1.6453,bid
77.014,71.879573,bid
77.01,1.6453,bid
77.008,344.828726,bid
77.002,1.6453,bid
77.0,81.42857,bid
76.999,4.403,bid
76.998,0.99,bid
76.996,10.915392,bid
76.978,1.6453,bid
76.977,82.722811,bid
76.974,667.258455,bid
76.97,1.6453,bid
76.962,82.30331,bid
77.076,2.1937,ask
77.074,721.242472,ask
77.073,4.424,ask
77.071,292.61828,ask
77.068,2.1937,ask
77.066,1.6453,ask
77.06,2.1937,ask
77.059,43.992,ask
77.058,1.6453,ask
77.052,2.1937,ask
77.05,1.6453,ask
77.044,2.1937,ask
77.042,1.6453,ask
77.036,2.1937,ask
77.035,533.198708,ask
77.034,1.6453,ask
77.033,0.342144,ask
77.028,2.1937,ask
77.026,1.6453,ask
77.024,81.110196,ask
77.02,2.1937,ask
77.018,1.6453,ask
77.009,2.1937,ask
77.004,44.808544,ask
77.002,1.6453,ask
77.001,2.1937,ask
76.994,1.6453,ask
76.988,2.1937,ask
76.987,44.242,ask
76.984,1.6453,ask
76.982,0.513216,ask
76.979,2.1937,ask
76.976,1.6453,ask
76.971,2.1937,ask
76.968,1.6453,ask
76.963,2.1937,ask
76.96,1.6453,ask
76.955,2.1937,ask
76.952,1.6453,ask
76.945,2.1937,ask
76.944,1.6453,ask
76.934,47.002244,ask
76.928,1.6453,ask
76.926,2.1937,ask
76.92,1.6453,ask
76.917,2.1937,ask
76.912,1.6453,ask
76.903,2.1937,ask
76.889,1.6453,ask
76.888,1.6453,ask
76.881,4.352216,bid
76.875,1.6453,bid
76.869,2.1937,bid
76.867,1.6453,bid
76.861,2.0,bid
76.86,2.1937,bid
76.859,1.6453,bid
76.85,3.839,bid
76.838,1.6453,bid
76.837,6.716302,bid
76.831,0.342144,bid
76.83,1.6453,bid
76.829,2.1937,bid
76.828,44.233,bid
76.822,1.6453,bid
76.821,2.1937,bid
76.814,1.6453,bid
76.813,2.1937,bid
76.812,43.987,bid
76.81,44.808544,bid
76.806,1.6453,bid
76.805,2.1937,bid
76.796,82.722811,bid
76.795,1.6453,bid
76.794,2.1937,bid
76.789,17.638628,bid
76.781,3.839,bid
76.773,3.839,bid
76.768,85.08201,bid
76.765,8.361602,bid
76.757,3.839,bid
76.749,3.839,bid
76.741,3.839,bid
76.733,3.839,bid
76.729,83.954065,bid
76.728,44.808544,bid
76.725,3.839,bid
76.719,75.614573,bid
76.718,533.198708,bid
76.717,1.6453,bid
76.714,2.1937,bid
76.709,1.6453,bid
76.706,2.1937,bid
76.701,1.6453,bid
76.7,39.113428,bid
76.698,2.1937,bid
76.693,1.6453,bid
76.69,2.1937,bid
76.689,292.736997,bid
76.685,327.794302,bid
77.126,2.1937,ask
77.123,1.6453,ask
77.118,2.1937,ask
77.115,1.6453,ask
77.11,2.1937,ask
77.107,1.6453,ask
77.102,2.1937,ask
77.099,1.6453,ask
77.094,2.1937,ask
77.091,1.6453,ask
77.086,2.1937,ask
77.083,1.6453,ask
77.076,2.1937,ask
77.074,1.6453,ask
77.066,719.574532,ask
77.064,2.1937,ask
77.062,1.6453,ask
77.056,2.1937,ask
77.054,294.358942,ask
77.044,44.121,ask
77.042,3.839,ask
77.034,1.6453,ask
77.033,2.1937,ask
77.032,44.173,ask
77.028,533.181932,ask
77.025,2.1937,ask
77.022,72.016195,ask
77.012,3.839,ask
77.004,46.454739,ask
77.001,2.1937,ask
76.996,1.6453,ask
76.993,2.1937,ask
76.988,1.6453,ask
76.985,2.1937,ask
76.983,19.297628,ask
76.973,3.839,ask
76.965,3.839,ask
76.957,1.6453,ask
76.956,2.1937,ask
76.947,3.839,ask
76.941,44.809439,ask
76.937,1.6453,ask
76.936,2.1937,ask
76.928,1.6453,ask
76.921,2.1937,ask
76.916,1.6453,ask
76.912,2.1937,ask
76.899,1.6453,ask
76.896,3.839,ask
76.893,2.1937,ask
76.888,2.1937,bid
76.887,3.839,bid
76.886,3.839,bid
76.884,3.839,bid
76.877,2.1937,bid
76.876,1.6453,bid
76.869,2.1937,bid
76.863,1.6453,bid
76.86,2.1937,bid
76.853,2.0,bid
76.852,65.813542,bid
76.851,1.6453,bid
76.847,2.1937,bid
76.84,45.8203,bid
76.838,2.1937,bid
76.837,4.522692,bid
76.832,1.6453,bid
76.83,2.1937,bid
76.824,1.6453,bid
76.82,44.123,bid
76.816,1.6453,bid
76.815,2.1937,bid
76.809,44.809439,bid
76.808,1.6453,bid
76.802,2.1937,bid
76.8,1.6453,bid
76.794,2.1937,bid
76.792,1.6453,bid
76.786,69.251169,bid
76.785,73.656436,bid
76.784,3.839,bid
76.779,4.417,bid
76.776,3.839,bid
76.768,3.839,bid
76.765,4.522692,bid
76.763,339.347154,bid
76.76,3.839,bid
76.752,3.839,bid
76.747,618.433864,bid
76.744,3.839,bid
76.736,3.839,bid
76.728,48.648439,bid
76.72,3.839,bid
76.713,533.181932,bid
76.712,3.839,bid
76.707,4.419,bid
76.704,3.839,bid
76.702,678.26646,bid
76.7,39.113428,bid
76.696,3.839,bid
77.451,1.6453,ask
77.446,2.1937,ask
77.443,1.6453,ask
77.438,2.1937,ask
77.435,1.6453,ask
77.43,2.1937,ask
77.427,82.804528,ask
77.426,81.110196,ask
77.422,2.1937,ask
77.419,1.6453,ask
77.417,530.909073,ask
77.415,0.006423,ask
77.414,2.1937,ask
77.411,1.6453,ask
77.406,2.1937,ask
77.403,1.6453,ask
77.398,82.018162,ask
77.397,44.036,ask
77.395,1.6453,ask
77.39,2.1937,ask
77.387,1.6453,ask
77.382,2.1937,ask
77.379,1.6453,ask
77.376,44.912305,ask
77.374,2.1937,ask
77.371,1.6453,ask
77.366,2.1937,ask
77.363,1.6453,ask
77.358,2.1937,ask
77.355,1.6453,ask
77.35,46.2507,ask
77.347,1.6453,ask
77.342,2.1937,ask
77.341,7.897461,ask
77.339,1.6453,ask
77.334,2.1937,ask
77.331,1.6453,ask
77.33,44.912305,ask
77.326,2.1937,ask
77.323,1.6453,ask
77.321,0.256608,ask
77.318,2.1937,ask
77.317,2.0,ask
77.316,2.0,ask
77.315,1.6453,ask
77.31,2.1937,ask
77.307,1.6453,ask
77.289,2.1937,ask
77.283,1.6453,ask
77.281,2.1937,ask
77.278,1.6453,bid
77.277,1.6453,bid
77.276,3.839,bid
77.275,1.6453,bid
77.252,2.1937,bid
77.25,0.256608,bid
77.248,1.6453,bid
77.244,2.1937,bid
77.24,1.6453,bid
77.236,2.1937,bid
77.232,1.6453,bid
77.228,2.1937,bid
77.224,1.6453,bid
77.22,44.04,bid
77.218,2.1937,bid
77.216,1.6453,bid
77.215,0.171072,bid
77.21,2.1937,bid
77.2,1.6453,bid
77.199,2.1937,bid
77.192,1.6453,bid
77.191,2.1937,bid
77.184,80.431222,bid
77.181,3.839,bid
77.171,1.6453,bid
77.166,2.1937,bid
77.162,1.6453,bid
77.158,2.1937,bid
77.155,4.484332,bid
77.154,1.6453,bid
77.15,2.1937,bid
77.143,1.6453,bid
77.14,2.1937,bid
77.134,1.6453,bid
77.132,46.2377,bid
77.123,1.6453,bid
77.116,2.1937,bid
77.109,1.6453,bid
77.108,2.1937,bid
77.101,530.909073,bid
77.1,2.1937,bid
77.097,44.912305,bid
77.095,1.6453,bid
77.092,2.1937,bid
77.087,1.6453,bid
77.084,2.1937,bid
77.083,291.17742,bid
77.079,1.6453,bid
77.078,4.405,bid
77.076,2.1937,bid
77.683,1.6453,ask
77.678,2.1937,ask
77.675,1.6453,ask
77.67,2.1937,ask
77.667,1.6453,ask
77.662,2.1937,ask
77.659,1.6453,ask
77.656,4.388,ask
77.655,44.569336,ask
77.654,3.929032,ask
77.651,1.6453,ask
77.648,528.875288,ask
77.646,2.1937,ask
77.643,1.6453,ask
77.638,2.1937,ask
77.635,1.6453,ask
77.63,2.1937,ask
77.627,1.6453,ask
77.624,0.007556,ask
77.622,2.1937,ask
77.619,1.6453,ask
77.614,2.1937,ask
77.612,43.898,ask
77.611,1.6453,ask
77.606,2.1937,ask
77.605,43.893,ask
77.603,1.6453,ask
77.598,2.1937,ask
77.597,81.159228,ask
77.596,82.742174,ask
77.595,1.6453,ask
77.593,81.110196,ask
77.59,2.1937,ask
77.587,1.6453,ask
77.582,82.018162,ask
77.573,10.046842,ask
77.572,2.1937,ask
77.564,3.839,ask
77.558,44.569336,ask
77.555,3.839,ask
77.547,3.839,ask
77.546,2.0,ask
77.536,3.839,ask
77.535,0.766227,ask
77.526,2.1937,ask
77.525,4.0,ask
77.524,3.6453,ask
77.523,2.0,ask
77.516,1.6453,ask
77.511,2.1937,ask
77.471,8.289087,bid
77.46,3.839,bid
77.458,7.7236,bid
77.457,0.766227,bid
77.452,3.839,bid
77.443,2.0,bid
77.442,1.6453,bid
77.441,2.1937,bid
77.439,2.0,bid
77.438,4.0,bid
77.437,4.0,bid
77.436,2.0,bid
77.435,2.0,bid
77.434,45.5383,bid
77.429,2.1937,bid
77.428,44.569336,bid
77.424,75.662132,bid
77.421,3.839,bid
77.418,0.510818,bid
77.417,71.281878,bid
77.415,4.450087,bid
77.413,2.1937,bid
77.412,1.6453,bid
77.4,3.839,bid
77.392,1.6453,bid
77.391,2.1937,bid
77.381,3.839,bid
77.376,44.569336,bid
77.371,1.6453,bid
77.366,2.1937,bid
77.363,80.989757,bid
77.362,1.6453,bid
77.358,2.1937,bid
77.354,1.6453,bid
77.35,2.1937,bid
77.346,1.6453,bid
77.344,4.391,bid
77.342,2.1937,bid
77.338,1.6453,bid
77.334,2.1937,bid
77.332,330.370953,bid
77.331,528.875288,bid
77.33,1.6453,bid
77.326,2.1937,bid
77.322,1.6453,bid
77.318,2.1937,bid
77.314,1.6453,bid
77.31,2.1937,bid
77.306,1.6453,bid
77.303,640.869855,bid
77.774,2.1937,ask
77.771,1.6453,ask
77.767,43.815,ask
77.766,2.1937,ask
77.763,1.6453,ask
77.76,528.14218,ask
77.758,2.1937,ask
77.755,1.6453,ask
77.75,2.1937,ask
77.748,44.448027,ask
77.747,1.6453,ask
77.742,2.1937,ask
77.739,1.6453,ask
77.734,2.1937,ask
77.731,1.6453,ask
77.726,2.1937,ask
77.723,1.6453,ask
77.718,2.1937,ask
77.717,7.83109,ask
77.715,165.815745,ask
77.71,46.0087,ask
77.707,1.6453,ask
77.706,79.824462,ask
77.702,2.1937,ask
77.699,1.6453,ask
77.694,83.303896,ask
77.691,1.6453,ask
77.686,2.1937,ask
77.683,1.6453,ask
77.678,2.1937,ask
77.675,1.6453,ask
77.673,0.66,ask
77.67,2.1937,ask
77.667,1.6453,ask
77.665,44.448027,ask
77.662,2.1937,ask
77.659,1.6453,ask
77.658,6.0,ask
77.657,2.0,ask
77.656,2.0,ask
77.655,2.0,ask
77.654,1.679978,ask
77.653,2.1937,ask
77.648,1.6453,ask
77.642,0.99,ask
77.64,2.1937,ask
77.639,1.6453,ask
77.629,3.839,ask
77.617,1.6453,ask
77.6,2.1937,ask
77.599,43.81,bid
77.591,2.1937,bid
77.59,1.6453,bid
77.583,2.1937,bid
77.582,1.6453,bid
77.579,0.99,bid
77.574,3.839,bid
77.568,43.814,bid
77.567,4.437975,bid
77.566,2.1937,bid
77.564,2.0,bid
77.563,1.6453,bid
77.558,2.1937,bid
77.55,3.839,bid
77.549,83.428739,bid
77.548,0.66,bid
77.542,2.1937,bid
77.54,1.6453,bid
77.534,2.1937,bid
77.532,1.6453,bid
77.53,44.448027,bid
77.526,2.1937,bid
77.524,76.643143,bid
77.519,1.6453,bid
77.518,2.1937,bid
77.506,1.6453,bid
77.502,2.1937,bid
77.5,100.0,bid
77.498,1.6453,bid
77.494,2.1937,bid
77.488,1.6453,bid
77.486,2.1937,bid
77.48,6.083275,bid
77.478,4.381,bid
77.472,1.6453,bid
77.469,44.448027,bid
77.466,84.220821,bid
77.443,1.6453,bid
77.442,528.14218,bid
77.436,337.539209,bid
77.427,1.6453,bid
77.425,0.077417,bid
77.411,1.6453,bid
77.409,712.772957,bid
77.408,289.868542,bid
77.406,641.788557,bid
77.395,1.6453,bid
77.387,1.6453,bid
77.379,1.6453,bid
77.374,79.426756,bid
77.963,1.6453,ask
77.958,2.1937,ask
77.955,1.6453,ask
77.95,2.1937,ask
77.947,6.0183,ask
77.942,291.549755,ask
77.939,1.6453,ask
77.937,711.988144,ask
77.934,46.544644,ask
77.931,1.6453,ask
77.926,2.1937,ask
77.923,1.6453,ask
77.918,2.1937,ask
77.916,81.164676,ask
77.915,1.6453,ask
77.91,2.1937,ask
77.907,1.6453,ask
77.902,529.754358,ask
77.899,1.6453,ask
77.894,2.1937,ask
77.888,1.6453,ask
77.88,0.009684,ask
77.879,2.1937,ask
77.877,1.6453,ask
77.871,2.1937,ask
77.869,1.6453,ask
77.863,2.1937,ask
77.861,1.6453,ask
77.857,124.877228,ask
77.855,2.1937,ask
77.853,45.3693,ask
77.847,2.1937,ask
77.84,77.631759,ask
77.836,0.66,ask
77.833,2.1937,ask
77.832,9.471768,ask
77.82,2.1937,ask
77.819,1.6453,ask
77.818,81.110196,ask
77.812,2.1937,ask
77.811,81.469762,ask
77.81,44.350944,ask
77.804,2.1937,ask
77.798,1.6453,ask
77.797,0.99,ask
77.792,2.1937,ask
77.79,1.6453,ask
77.783,2.1937,ask
77.775,3.839,ask
77.766,3.839,ask
77.743,1.6453,bid
77.734,2.1937,bid
77.726,3.839,bid
77.719,0.99,bid
77.718,2.0,bid
77.717,6.428282,bid
77.716,2.1937,bid
77.712,1.6453,bid
77.704,1.6453,bid
77.701,2.1937,bid
77.693,79.426756,bid
77.692,1.6453,bid
77.688,44.350944,bid
77.686,2.1937,bid
77.681,1.6453,bid
77.68,0.66,bid
77.678,2.1937,bid
77.675,48.158282,bid
77.673,45.3813,bid
77.67,2.1937,bid
77.668,79.38777,bid
77.665,1.6453,bid
77.662,2.1937,bid
77.657,1.6453,bid
77.654,2.1937,bid
77.649,1.6453,bid
77.646,2.1937,bid
77.641,1.6453,bid
77.638,2.1937,bid
77.636,4.371,bid
77.633,1.6453,bid
77.63,2.1937,bid
77.625,1.6453,bid
77.617,1.6453,bid
77.611,73.153921,bid
77.609,1.6453,bid
77.591,1.6453,bid
77.584,527.560658,bid
77.583,1.6453,bid
77.581,380.166847,bid
77.563,1.6453,bid
77.562,44.350944,bid
77.561,289.356055,bid
77.555,1.6453,bid
77.551,671.368785,bid
77.549,83.428739,bid
77.539,1.6453,bid
77.531,1.6453,bid
77.523,1.6453,bid
77.522,711.988144,bid
77.869,1.6453,ask
77.863,2.1937,ask
77.861,1.6453,ask
77.855,82.018162,ask
77.853,1.6453,ask
77.847,2.1937,ask
77.841,756.108745,ask
77.84,1.6453,ask
77.833,2.1937,ask
77.832,9.471768,ask
77.831,4.376,ask
77.826,289.77348,ask
77.821,43.739,ask
77.82,3.839,ask
77.812,3.839,ask
77.807,527.370861,ask
77.803,3.839,ask
77.795,3.839,ask
77.787,2.1937,ask
77.78,1.6453,ask
77.779,2.1937,ask
77.772,1.6453,ask
77.771,2.1937,ask
77.764,1.6453,ask
77.761,0.66,ask
77.757,2.1937,ask
77.75,45.4013,ask
77.747,77.642325,ask
77.743,2.1937,ask
77.742,1.6453,ask
77.732,2.1937,ask
77.731,1.6453,ask
77.724,2.1937,ask
77.723,1.6453,ask
77.722,82.100196,ask
77.718,44.376748,ask
77.716,2.1937,ask
77.714,1.6453,ask
77.713,2.0,ask
77.708,2.0,ask
77.707,2.0,ask
77.706,2.0,ask
77.703,2.1937,ask
77.702,2.0,ask
77.685,1.6453,ask
77.678,2.1937,ask
77.671,1.6453,ask
77.664,3.839,ask
77.663,1.6453,ask
77.658,2.1937,ask
77.657,1.6453,bid
77.653,3.839,bid
77.648,43.741,bid
77.645,0.99,bid
77.643,2.0,bid
77.642,2.0,bid
77.641,1.6453,bid
77.64,2.1937,bid
77.633,1.6453,bid
77.632,2.1937,bid
77.626,83.345983,bid
77.625,1.6453,bid
77.624,2.1937,bid
77.617,1.6453,bid
77.616,2.1937,bid
77.611,4.42925,bid
77.609,1.6453,bid
77.608,2.1937,bid
77.606,0.66,bid
77.601,45.3863,bid
77.6,2.1937,bid
77.593,1.6453,bid
77.592,2.1937,bid
77.589,79.426756,bid
77.585,1.6453,bid
77.576,2.1937,bid
77.575,1.6453,bid
77.57,44.376748,bid
77.568,2.1937,bid
77.567,1.6453,bid
77.563,71.302426,bid
77.56,2.1937,bid
77.559,1.6453,bid
77.552,2.1937,bid
77.551,1.6453,bid
77.548,4.374,bid
77.545,4.42925,bid
77.544,2.1937,bid
77.543,1.6453,bid
77.536,2.1937,bid
77.535,1.6453,bid
77.528,2.1937,bid
77.527,1.6453,bid
77.52,2.1937,bid
77.519,1.6453,bid
77.515,82.1658,bid
77.512,2.1937,bid
77.503,1.6453,bid
77.5,100.0,bid
77.495,1.6453,bid
77.9,81.159228,ask
77.899,1.6453,ask
77.896,712.062934,ask
77.894,2.1937,ask
77.888,1.6453,ask
77.881,79.824462,ask
77.88,0.009684,ask
77.879,291.763408,ask
77.877,1.6453,ask
77.871,2.1937,ask
77.869,1.6453,ask
77.863,6.5697,ask
77.861,1.6453,ask
77.855,2.1937,ask
77.853,1.6453,ask
77.852,527.616075,ask
77.847,2.1937,ask
77.841,44.357705,ask
77.84,1.6453,ask
77.833,2.1937,ask
77.832,9.471768,ask
77.82,3.839,ask
77.819,43.771,ask
77.818,43.775,ask
77.812,3.839,ask
77.803,3.839,ask
77.8,74.882016,ask
77.795,3.839,ask
77.787,2.1937,ask
77.781,81.110196,ask
77.78,1.6453,ask
77.779,2.1937,ask
77.772,1.6453,ask
77.771,2.1937,ask
77.764,1.6453,ask
77.762,4.0,ask
77.757,2.1937,ask
77.756,2.0,ask
77.755,2.0,ask
77.754,2.0,ask
77.753,2.0,ask
77.749,1.6453,ask
77.743,2.1937,ask
77.737,44.357705,ask
77.735,1.6453,ask
77.728,2.1937,ask
77.721,1.6453,ask
77.713,2.1937,ask
77.704,1.6453,ask
77.697,2.1937,ask
77.695,1.6453,bid
77.688,2.1937,bid
77.681,1.6453,bid
77.679,2.0,bid
77.678,2.1937,bid
